id_cli,nomb_cli,apell_cli,tip_doc,num_doc,fec_nac,fec_alta,cod_segmento,score_buro,ciudad_res,depto_res,estado_cli,canal_adquis
8607,Melanie,Burnett,CC,583582405.0,2014-09-13,2023-03-24,ELITE,693.0,West Jaime,Virginia,INACTIVO,OFICINA
8608,Carlos,Wilson,CC,812654266.0,2005-02-28,2023-04-22,ELITE,526.0,East Brianna,Rhode Island,,OFICINA
8609,Shelly,Sims,CE,504630431.0,1999-12-08,2023-06-03,ESTANDAR,599.0,Christineside,Louisiana,INACTIVO,APP
8610,Charles,Lloyd,CE,993880596.0,1988-02-28,2023-01-29,ESTANDAR,656.0,,Colorado,,
8611,Rebecca,Hall,,118392487.0,1988-06-30,2023-08-01,BASICO,717.0,South Amber,Indiana,INACTIVO,OFICINA
8612,Donna,Walsh,CE,145209051.0,2000-06-22,2023-04-12,ESTANDAR,627.0,South Donald,Texas,ACTIVO,APP
8613,Gina,Cervantes,CC,188093722.0,1985-04-21,2023-12-26,ELITE,827.0,Davidton,Connecticut,INACTIVO,APP
8614,Richard,Moore,CE,886057679.0,,2023-08-02,PREMIUM,649.0,New Cindyport,North Dakota,ACTIVO,WEB
8615,Michael,Hughes,CE,704158758.0,2010-08-22,2023-10-31,PREMIUM,769.0,Richardchester,,INACTIVO,OFICINA
8616,Wanda,Mckinney,CE,716431573.0,2002-11-24,2023-06-04,BASICO,677.0,Cathyfort,Louisiana,INACTIVO,OFICINA
8617,,Moody,,165339754.0,2004-09-11,2023-07-19,ESTANDAR,850.0,Johnsonville,Nebraska,INACTIVO,APP
8618,Michelle,Wood,CE,413396606.0,1978-02-24,2023-06-17,BASICO,755.0,Jessicahaven,Nevada,ACTIVO,APP
8619,Amanda,Jenkins,CE,577743854.0,,2023-08-26,,654.0,Kylehaven,New York,INACTIVO,
8620,Emily,Bennett,CE,405484300.0,2002-07-23,2023-06-08,PREMIUM,712.0,South Ashleyview,South Dakota,INACTIVO,OFICINA
8621,Marc,Hawkins,CC,724881021.0,1988-01-22,2023-07-12,ESTANDAR,,Grosstown,,ACTIVO,OFICINA
8622,Tammy,Turner,CC,475080129.0,2017-12-26,2023-06-16,ESTANDAR,622.0,Dannyhaven,Kansas,INACTIVO,WEB
8623,Michelle,Erickson,CC,515679949.0,2006-09-13,2023-08-14,BASICO,519.0,Diazside,Washington,ACTIVO,OFICINA
8624,Walter,Campbell,CC,166840631.0,2019-04-06,,PREMIUM,569.0,Andrewsland,Wyoming,ACTIVO,WEB
8625,Patricia,Rose,CC,532674021.0,2005-02-11,2023-10-07,ESTANDAR,850.0,East Heidistad,New Hampshire,ACTIVO,OFICINA
8626,Linda,Smith,CC,726911720.0,1976-01-02,2023-08-09,PREMIUM,529.0,New Katrinaberg,Mississippi,ACTIVO,WEB
8627,Carly,Anderson,CE,880966939.0,2003-07-31,2023-01-23,ESTANDAR,584.0,Jillchester,Texas,ACTIVO,WEB
8628,Scott,Ramos,CE,893716543.0,1972-12-27,2023-07-08,PREMIUM,640.0,,Mississippi,ACTIVO,APP
8629,Richard,Frost,CC,962286545.0,2016-10-09,2023-09-29,ESTANDAR,643.0,,Georgia,INACTIVO,OFICINA
8630,Bryan,Gonzalez,CE,561972663.0,1997-08-20,2023-01-27,ELITE,688.0,North Henryborough,California,ACTIVO,
8631,Diane,Farley,CC,632342184.0,1975-12-19,2023-07-29,PREMIUM,603.0,Port Gregory,Idaho,INACTIVO,WEB
8632,Parker,Davis,CE,916592246.0,2016-11-11,2023-02-04,ELITE,694.0,Sandersland,Mississippi,ACTIVO,WEB
8633,,Lee,CE,629594408.0,2007-03-20,2023-07-17,ELITE,764.0,Lake Dawn,Oregon,INACTIVO,WEB
8634,Christine,Jones,CE,269444835.0,1993-10-31,2023-06-23,ELITE,776.0,Mooreview,Oregon,ACTIVO,OFICINA
8635,Jeffrey,Briggs,CE,162150915.0,1977-05-11,2023-08-06,ESTANDAR,623.0,Judithstad,Illinois,ACTIVO,APP
8636,Andrew,Monroe,CE,637803192.0,1980-04-14,,PREMIUM,711.0,North Michealstad,Virginia,INACTIVO,WEB
8637,James,Gonzalez,CE,,1986-08-06,2023-06-01,ESTANDAR,535.0,,New York,,OFICINA
8638,Mark,Williamson,,432362583.0,1993-08-11,2023-02-07,ESTANDAR,577.0,Johnsonberg,Pennsylvania,ACTIVO,WEB
8639,Ronald,Holder,CC,740344147.0,1982-04-22,2023-07-17,PREMIUM,532.0,South William,Wisconsin,ACTIVO,WEB
8640,Valerie,Hill,CE,867293485.0,1973-07-03,2023-01-09,BASICO,645.0,Kaylachester,Minnesota,INACTIVO,WEB
8641,Robert,Combs,CC,388463287.0,1987-11-26,2023-06-27,ESTANDAR,564.0,Danielburgh,New Hampshire,,WEB
8642,Jacob,Jackson,CE,380030878.0,1976-01-31,2023-11-21,ELITE,497.0,West Patricia,Montana,ACTIVO,APP
8643,Joanna,Johnson,CC,,1984-02-21,2023-06-25,ESTANDAR,611.0,Nicholastown,Alabama,ACTIVO,WEB
8644,Elizabeth,Smith,,346670854.0,1972-05-04,2023-09-18,BASICO,477.0,Davidview,Missouri,INACTIVO,WEB
8645,Kayla,Jackson,CC,236823769.0,1978-10-18,2023-03-25,ELITE,782.0,,Hawaii,ACTIVO,APP
8646,Sarah,Carlson,CE,263116876.0,2009-05-21,2023-05-19,ESTANDAR,594.0,Jenniferberg,Missouri,ACTIVO,APP
8647,Kimberly,Cochran,CC,808808839.0,2004-04-22,2023-08-30,,748.0,Bakerland,North Dakota,INACTIVO,WEB
8648,Gary,Gardner,CE,849999286.0,1979-02-23,2023-11-12,ELITE,600.0,Lake Christopher,Florida,INACTIVO,APP
8649,Christopher,Chase,CC,605870020.0,1996-11-11,2023-06-04,,530.0,North Barbaramouth,Arkansas,ACTIVO,APP
8650,Heather,Chase,CE,733902251.0,1970-10-03,2023-08-09,ESTANDAR,767.0,Josephland,Florida,ACTIVO,APP
8651,Thomas,,CE,616031372.0,2003-08-31,2023-05-15,PREMIUM,658.0,New Melissa,Idaho,INACTIVO,APP
8652,Courtney,Smith,CE,636537948.0,1971-12-16,2023-07-07,ELITE,838.0,Medinaport,Mississippi,INACTIVO,WEB
8653,Melissa,Tate,CC,405609491.0,1986-07-30,,ELITE,603.0,West Frances,Alabama,INACTIVO,OFICINA
8654,Amy,Baker,CC,228070221.0,1972-03-20,2023-03-08,PREMIUM,,Caitlinside,Oregon,INACTIVO,OFICINA
8655,Dustin,Chandler,CC,718936223.0,2006-03-08,2023-03-10,BASICO,750.0,Bonniemouth,Nebraska,INACTIVO,WEB
8656,John,Kelly,CE,245707963.0,1994-10-15,2023-03-18,ELITE,,,New Jersey,,OFICINA
8657,John,Guerrero,CC,693521329.0,1970-02-06,2023-01-12,BASICO,665.0,North David,South Carolina,INACTIVO,APP
8658,Raymond,Williams,CE,182807322.0,1998-02-16,,BASICO,850.0,South Sandrahaven,Colorado,,OFICINA
8659,,Flores,CC,549881207.0,2004-03-22,2023-09-03,PREMIUM,621.0,West Alexandra,Minnesota,INACTIVO,WEB
8660,Kurt,Diaz,CC,563650072.0,2001-03-22,2023-08-25,ELITE,523.0,Welchtown,Washington,ACTIVO,OFICINA
8661,Michael,Austin,CC,508372531.0,2011-03-04,2023-09-09,ESTANDAR,549.0,South Carolport,South Dakota,ACTIVO,WEB
8662,Jennifer,Peters,CC,707214275.0,2008-05-18,2023-07-26,PREMIUM,622.0,Amandaland,Nevada,INACTIVO,OFICINA
8663,,Friedman,CE,695682833.0,2017-07-18,2023-12-07,PREMIUM,801.0,Matthewview,Louisiana,ACTIVO,APP
8664,Wendy,Gray,CC,862063142.0,,2023-04-18,BASICO,631.0,New Katherine,Texas,INACTIVO,APP
8665,Brenda,Martin,CC,229778469.0,1987-08-27,,ESTANDAR,806.0,Port Don,New Jersey,INACTIVO,APP
8666,Sierra,Gonzalez,CE,328151347.0,2004-06-14,2023-11-07,PREMIUM,693.0,New Robertstad,Virginia,INACTIVO,OFICINA
8667,Carlos,Jensen,CE,295772487.0,1970-06-01,2023-11-04,BASICO,758.0,Hernandezville,Virginia,ACTIVO,OFICINA
8668,Melissa,Edwards,CC,266527003.0,2009-01-13,2023-10-20,ELITE,688.0,Gonzalesburgh,Illinois,ACTIVO,OFICINA
8669,Luis,Villa,CC,817496788.0,,2023-04-23,BASICO,687.0,West Brittanytown,Maryland,ACTIVO,APP
8670,Zachary,Noble,CE,132886671.0,2006-12-25,2023-01-15,ESTANDAR,725.0,Mariastad,Ohio,INACTIVO,OFICINA
8671,Jessica,Russell,CE,599252085.0,1996-01-19,2023-12-06,ESTANDAR,593.0,Ronaldport,Utah,ACTIVO,OFICINA
8672,James,Williams,CE,891075362.0,1985-06-19,2023-03-24,,594.0,West Jeff,Texas,INACTIVO,WEB
8673,Judith,,CC,750257808.0,1974-02-20,2023-03-06,ELITE,684.0,Mclaughlinberg,Wyoming,ACTIVO,APP
8674,Shannon,Mcclain,CC,663161288.0,2015-06-29,2023-01-03,ESTANDAR,844.0,Port Angelahaven,,INACTIVO,OFICINA
8675,Thomas,Burns,CC,460419064.0,1991-03-21,2023-12-27,ESTANDAR,495.0,Thompsonville,Michigan,INACTIVO,WEB
8676,Lorraine,Watkins,CE,982032226.0,1971-07-26,2023-08-24,ELITE,447.0,Reeseside,Kansas,,WEB
8677,Jerry,,CE,329913395.0,2018-02-24,2023-05-09,PREMIUM,623.0,Murillochester,Wisconsin,INACTIVO,WEB
8678,Valerie,Wright,CE,359715036.0,2003-06-29,2023-09-04,ESTANDAR,753.0,Cassandrahaven,Texas,ACTIVO,APP
8679,David,,CC,598692070.0,1996-09-23,2023-08-23,BASICO,655.0,Michellestad,Kentucky,INACTIVO,WEB
8680,Kenneth,West,CE,435263185.0,2006-03-10,2023-01-30,ELITE,533.0,Tuckerton,Rhode Island,INACTIVO,APP
8681,David,Johnston,CC,,1995-04-11,2023-03-12,ESTANDAR,657.0,Port Erinmouth,Alaska,ACTIVO,WEB
8682,Candice,George,CE,,1988-02-05,2023-05-28,PREMIUM,476.0,Port Michelle,Rhode Island,INACTIVO,OFICINA
8683,Joshua,Foster,CC,180781077.0,2010-01-20,2023-04-03,ESTANDAR,712.0,South Kimberly,Oregon,INACTIVO,APP
8684,Evelyn,Irwin,CC,810717818.0,,2023-10-10,PREMIUM,619.0,Juanberg,Wyoming,INACTIVO,APP
8685,,Hoffman,CE,244527095.0,2015-04-29,2023-08-05,ESTANDAR,641.0,Port Jamesview,South Carolina,INACTIVO,OFICINA
8686,Bryan,Ford,CC,639502462.0,1984-02-08,2023-08-26,ESTANDAR,692.0,Port Anthony,Alaska,ACTIVO,WEB
8687,,Jackson,CE,849182128.0,1987-07-17,2023-08-15,BASICO,670.0,Cookbury,Maryland,ACTIVO,APP
8688,Robert,Scott,CC,823473459.0,2009-02-19,2023-08-07,ELITE,595.0,Andreaport,Illinois,ACTIVO,APP
8689,Abigail,Nicholson,CE,764027214.0,2010-10-11,2023-11-15,ELITE,753.0,Ashleyburgh,Michigan,INACTIVO,APP
8690,,Nichols,CE,506140288.0,1970-07-08,2023-12-03,BASICO,729.0,Greenetown,Georgia,ACTIVO,APP
8691,David,Bush,CC,939570241.0,2005-10-17,2023-01-31,ELITE,472.0,New Terryview,Florida,ACTIVO,APP
8692,Paula,Melendez,CE,631170311.0,1989-07-25,2023-04-24,ELITE,626.0,East Christopherbury,Nebraska,,OFICINA
8693,Melissa,,,991772117.0,1986-03-25,2023-04-12,ELITE,541.0,West Michael,Montana,INACTIVO,APP
8694,Robert,Rosario,CE,181129921.0,1971-08-23,2023-04-03,,523.0,Lake Anthony,Hawaii,ACTIVO,APP
8695,Christina,Wood,CE,191020031.0,2005-12-16,,ESTANDAR,703.0,Amyton,New Jersey,ACTIVO,OFICINA
8696,Brenda,Curtis,CE,700947442.0,2003-06-06,2023-08-17,PREMIUM,608.0,Warrenhaven,Washington,INACTIVO,WEB
8697,Natalie,Owens,CE,156442312.0,2001-07-21,2023-03-12,PREMIUM,635.0,Theodoreton,Vermont,INACTIVO,APP
8698,,Nelson,CC,849026397.0,2009-03-14,2023-12-08,ELITE,583.0,,Georgia,INACTIVO,OFICINA
8699,Alison,Marshall,CE,891697102.0,1995-01-15,2023-05-16,ELITE,687.0,East Claudiaside,Tennessee,INACTIVO,OFICINA
8700,Dakota,Lopez,CE,574036146.0,2009-04-23,2023-10-11,ELITE,717.0,Brandimouth,West Virginia,ACTIVO,
8701,Justin,Robinson,CC,378460852.0,1996-11-17,2023-12-04,BASICO,850.0,Petersenside,Washington,ACTIVO,APP
8702,Amanda,Dixon,CC,280979214.0,1975-02-14,2023-12-17,ESTANDAR,631.0,Millerfort,Vermont,INACTIVO,APP
8703,Charles,Jones,,,2004-04-13,2023-01-17,ELITE,505.0,New Brandontown,,INACTIVO,WEB
8704,Brandy,Fox,CC,,1984-12-06,2023-08-03,ELITE,599.0,Jessicafurt,Idaho,ACTIVO,OFICINA
8705,Debra,Smith,CC,862107257.0,1975-01-02,2023-09-01,ESTANDAR,734.0,South Sherri,California,ACTIVO,OFICINA
8706,Timothy,,CC,643930471.0,2016-05-02,,PREMIUM,572.0,Port Carolyn,Florida,ACTIVO,OFICINA
8707,Scott,Campbell,CE,914565157.0,2014-06-04,2023-05-01,ELITE,501.0,North Nicholashaven,Arizona,ACTIVO,WEB
8708,Matthew,Mejia,,943044801.0,1989-09-20,2023-01-06,ELITE,574.0,Williamsmouth,Pennsylvania,INACTIVO,WEB
8709,Lynn,Vasquez,CE,870159218.0,1982-02-25,2023-09-25,,596.0,Simpsonfort,Maine,ACTIVO,
8710,Michelle,,CC,791152879.0,2003-03-28,2023-03-28,ELITE,541.0,South Thomas,New York,INACTIVO,APP
8711,Brent,Santos,CE,265714377.0,2000-09-18,2023-07-08,ESTANDAR,671.0,Lake Mary,Missouri,INACTIVO,
8712,Angela,Harrington,CE,,2005-05-21,2023-04-13,ESTANDAR,642.0,Gilbertfurt,South Dakota,ACTIVO,OFICINA
8713,Adam,Douglas,CE,101904400.0,1988-05-22,2023-04-14,ESTANDAR,728.0,Aprilhaven,Kansas,INACTIVO,APP
8714,Jamie,Williams,CC,640993670.0,,2023-10-18,PREMIUM,605.0,New Carrieshire,Idaho,INACTIVO,OFICINA
8715,Wanda,Mason,CC,705827445.0,1988-09-01,2023-03-08,,705.0,West Anna,Maine,INACTIVO,OFICINA
8716,Phillip,Dominguez,CC,701504999.0,1981-09-26,2023-04-16,PREMIUM,600.0,East Charlesland,Indiana,INACTIVO,APP
8717,William,Fitzpatrick,CC,,1982-12-23,2023-09-05,,537.0,North Randallshire,Delaware,ACTIVO,APP
8718,David,,CE,733610018.0,1975-09-21,2023-12-14,ESTANDAR,595.0,Shannonside,New Jersey,ACTIVO,WEB
8719,Susan,Young,CC,525769778.0,1985-05-07,2023-07-26,ELITE,488.0,Coreyport,Mississippi,ACTIVO,
8720,Jamie,,CE,514681134.0,1988-09-05,2023-07-24,ELITE,828.0,New Amberville,,INACTIVO,APP
8721,Robert,Ford,CE,635590947.0,1979-02-04,2023-11-15,PREMIUM,664.0,Reesechester,New Mexico,INACTIVO,APP
8722,Jennifer,Smith,CC,157651007.0,2002-03-27,2023-03-24,BASICO,570.0,New Breanna,Georgia,,APP
8723,Diana,Thompson,CC,832551262.0,1973-05-01,2023-03-23,BASICO,612.0,New Zachary,Maryland,INACTIVO,OFICINA
8724,Allison,Le,CC,842411224.0,1983-05-18,2023-10-14,ELITE,404.0,South Lori,Nebraska,ACTIVO,APP
8725,Cory,Morris,CE,685119080.0,2003-04-28,2023-02-06,ELITE,793.0,North Lawrenceside,Delaware,ACTIVO,OFICINA
8726,Brian,Williams,CC,905783052.0,1994-06-17,2023-08-01,PREMIUM,783.0,Jamesfurt,Alaska,INACTIVO,OFICINA
8727,James,Gilbert,CE,660067729.0,1997-02-14,2023-05-13,PREMIUM,660.0,Brianborough,Oklahoma,ACTIVO,WEB
8728,Sarah,Jones,CC,192977044.0,2003-07-03,2023-04-25,ESTANDAR,681.0,Port Carlaville,South Carolina,INACTIVO,OFICINA
8729,Ann,Patterson,CE,320012911.0,1977-08-29,,PREMIUM,523.0,South Kelly,Alabama,ACTIVO,APP
8730,Tonya,Garcia,CC,185983296.0,1972-03-29,2023-05-12,PREMIUM,530.0,New Kenneth,Pennsylvania,INACTIVO,WEB
8731,Richard,,CC,179760611.0,1993-02-03,2023-06-03,BASICO,480.0,Hernandezville,Florida,INACTIVO,WEB
8732,Kenneth,Martinez,CE,,1991-09-14,2023-10-21,BASICO,633.0,Port Donnafurt,South Carolina,ACTIVO,WEB
8733,Brent,Stewart,CC,695465735.0,2004-10-26,2023-07-01,BASICO,756.0,Houstonhaven,Minnesota,,OFICINA
8734,John,Farrell,CC,468297971.0,2003-01-17,2023-05-27,BASICO,611.0,Carriemouth,Florida,INACTIVO,OFICINA
8735,Kimberly,Lewis,,870004522.0,1970-01-13,2023-08-10,,684.0,East Jennifer,Alabama,INACTIVO,OFICINA
8736,Angela,Branch,CC,154346324.0,1986-02-20,2023-10-09,ELITE,747.0,Craigfurt,Indiana,INACTIVO,WEB
8737,Carolyn,Williams,CC,818077082.0,1990-03-29,2023-05-07,BASICO,487.0,Cookhaven,Kentucky,INACTIVO,OFICINA
8738,Christina,Wells,,965270546.0,2014-02-01,2023-11-04,ESTANDAR,834.0,New Antonio,Indiana,ACTIVO,OFICINA
8739,Roberto,Allen,CC,191344306.0,1971-11-21,2023-07-22,ESTANDAR,765.0,New Laura,Texas,ACTIVO,WEB
8740,Rebecca,Alvarez,CE,520603690.0,,2023-04-28,PREMIUM,701.0,Petersbury,Ohio,INACTIVO,WEB
8741,Blake,Woods,CE,839163234.0,2002-03-20,2023-03-02,ESTANDAR,742.0,Andersonport,Illinois,INACTIVO,APP
8742,Christine,,CC,338077299.0,2006-05-24,2023-08-19,BASICO,747.0,East Ashley,Oregon,INACTIVO,WEB
8743,Joshua,Washington,CC,534267698.0,2010-09-11,2023-05-30,ELITE,679.0,,Nevada,ACTIVO,WEB
8744,John,Alvarado,,406929001.0,2017-08-08,2023-05-25,ELITE,792.0,Annamouth,Rhode Island,ACTIVO,WEB
8745,Erin,Nicholson,CE,861946223.0,1990-04-14,2023-04-21,BASICO,604.0,South Codymouth,Nebraska,INACTIVO,APP
8746,Amy,Logan,CE,785605316.0,1999-04-13,2023-06-16,ESTANDAR,,East Masonstad,Hawaii,INACTIVO,APP
8747,Veronica,Richmond,CC,981253544.0,1992-04-17,,PREMIUM,782.0,East Larryfurt,Illinois,INACTIVO,APP
8748,Ashley,Little,CE,265578890.0,,2023-02-18,,,Jonathanport,Idaho,ACTIVO,WEB
8749,Kayla,Patel,CC,720894031.0,2011-09-20,2023-04-17,BASICO,693.0,Smithburgh,Wisconsin,ACTIVO,APP
8750,Angela,Thomas,,818100710.0,1985-10-27,2023-04-03,BASICO,722.0,Port Courtney,California,INACTIVO,WEB
8751,Ronald,Lee,CC,222223575.0,1976-04-10,2023-05-04,ESTANDAR,479.0,New Ashleyland,Montana,INACTIVO,OFICINA
8752,Bruce,Lee,CC,,1983-04-29,2023-11-13,PREMIUM,678.0,,Georgia,INACTIVO,APP
8753,Vanessa,Sanchez,CE,122447539.0,1993-01-29,2023-05-20,PREMIUM,570.0,New Ruthmouth,Alabama,ACTIVO,OFICINA
8754,Jeffrey,Cole,CE,534682416.0,1998-12-24,2023-11-10,ESTANDAR,689.0,Esteshaven,Alabama,INACTIVO,WEB
8755,Alexander,Rogers,CC,448810661.0,2002-03-01,2023-01-11,BASICO,,,Connecticut,INACTIVO,OFICINA
8756,Alexis,,CE,877082158.0,2019-03-13,2023-12-27,ESTANDAR,555.0,North Audreyville,New Jersey,ACTIVO,APP
8757,Charles,Stewart,CE,609622343.0,1973-07-31,,ESTANDAR,760.0,Port Christinaton,West Virginia,INACTIVO,APP
8758,Patrick,,CC,732405254.0,1975-09-17,2023-02-05,ESTANDAR,608.0,Gomezview,Oklahoma,ACTIVO,WEB
8759,Donald,Chung,CE,402311233.0,2014-12-11,2023-05-10,BASICO,676.0,South Jonathanbury,Oregon,INACTIVO,APP
8760,Nathaniel,Cox,CC,704846301.0,1970-10-19,2023-12-09,ELITE,781.0,Christopherstad,Pennsylvania,ACTIVO,OFICINA
8761,Debra,Velez,CC,771536204.0,1980-02-04,2023-03-02,BASICO,558.0,Whitechester,Colorado,ACTIVO,OFICINA
8762,Kelly,Lopez,CC,246294230.0,2004-06-10,2023-11-30,ELITE,650.0,New Sandra,Colorado,ACTIVO,APP
8763,Jamie,,CC,959915420.0,1974-07-01,2023-02-18,ELITE,600.0,New Ericmouth,Montana,INACTIVO,APP
8764,Erin,Ray,CE,626201637.0,1994-01-04,2023-07-05,ESTANDAR,622.0,Perezport,Maine,INACTIVO,WEB
8765,Amanda,Howard,CC,109885820.0,1980-09-14,2023-08-09,PREMIUM,850.0,South Mandyshire,Indiana,ACTIVO,OFICINA
8766,Brian,Morgan,CE,379415524.0,2018-03-17,2023-01-06,ESTANDAR,695.0,Robertland,,INACTIVO,APP
8767,Garrett,Rodriguez,CC,814303315.0,2003-08-04,2023-10-27,BASICO,681.0,East Tom,Florida,ACTIVO,OFICINA
8768,Lindsay,Mccarthy,CC,279873952.0,1999-09-10,2023-06-24,PREMIUM,702.0,Ramirezfurt,Maryland,ACTIVO,WEB
8769,Chelsea,Lopez,CE,982102812.0,1993-08-26,2023-10-06,PREMIUM,693.0,New Samantha,Mississippi,ACTIVO,OFICINA
8770,Andrew,Smith,CC,491893617.0,1981-12-22,2023-12-20,BASICO,467.0,Port Pamela,West Virginia,,WEB
8771,Debra,Harris,CE,278574926.0,2000-10-03,2023-12-30,BASICO,850.0,,Delaware,ACTIVO,OFICINA
8772,Kristie,Fernandez,CE,868564758.0,2018-10-02,2023-07-23,ESTANDAR,503.0,Elizabethborough,,INACTIVO,WEB
8773,Frances,Shaw,CC,241508713.0,1990-09-11,2023-04-06,BASICO,823.0,Jennifermouth,Indiana,INACTIVO,APP
8774,Shawn,Duncan,CC,637395164.0,2006-05-03,2023-10-09,ELITE,711.0,Brendaview,Indiana,ACTIVO,
8775,Reginald,Barry,CC,,1988-06-20,2023-05-15,ELITE,668.0,Bradleyview,Nebraska,INACTIVO,WEB
8776,Michael,Bishop,CC,606653447.0,,2023-02-02,PREMIUM,619.0,New Aliciamouth,Oregon,INACTIVO,OFICINA
8777,Daniel,Taylor,,179269717.0,2007-12-13,2023-03-23,ESTANDAR,850.0,Michellehaven,Wisconsin,INACTIVO,OFICINA
8778,Stephanie,Lewis,CC,662513780.0,1992-08-03,2023-05-28,ESTANDAR,710.0,East Cynthialand,Arkansas,ACTIVO,OFICINA
8779,Kenneth,Edwards,CE,295886876.0,1993-09-07,2023-04-05,PREMIUM,651.0,Codytown,Ohio,INACTIVO,APP
8780,Mary,Stephens,CE,988158440.0,2015-02-21,2023-06-19,,596.0,Mcmillanfort,Massachusetts,ACTIVO,APP
8781,Randy,Barber,CC,839225968.0,2016-11-20,2023-07-30,ESTANDAR,584.0,Samanthaside,Idaho,ACTIVO,OFICINA
8782,Shane,Chang,CE,273548794.0,1996-09-25,2023-07-10,PREMIUM,655.0,Josephshire,Alaska,INACTIVO,APP
8783,Crystal,Robertson,CE,560546993.0,1999-10-29,2023-01-07,PREMIUM,556.0,Rogersview,Mississippi,,APP
8784,Aaron,Little,CC,932102380.0,2005-02-28,2023-11-10,ELITE,717.0,Woodville,Louisiana,INACTIVO,APP
8785,Carolyn,Estrada,CC,811823168.0,1982-12-07,2023-12-08,PREMIUM,585.0,South Anna,Delaware,ACTIVO,WEB
8786,Michael,Gill,CE,150478187.0,2001-10-09,2023-02-03,BASICO,750.0,Emilymouth,Alabama,INACTIVO,WEB
8787,Andrew,Ramirez,CC,656760339.0,1984-03-31,2023-02-20,BASICO,748.0,,Minnesota,INACTIVO,APP
8788,Jim,Williams,CE,154077619.0,1978-02-24,2023-04-30,BASICO,644.0,South Shawna,Texas,ACTIVO,APP
8789,Jay,Eaton,,670347220.0,1990-05-02,2023-05-18,BASICO,708.0,North Marcus,New Mexico,ACTIVO,APP
8790,Eric,Whitaker,CE,446177828.0,1993-08-07,2023-04-16,PREMIUM,713.0,Veronicaburgh,Idaho,ACTIVO,OFICINA
8791,Sierra,Hutchinson,CE,482825031.0,2010-04-03,,ESTANDAR,503.0,Aarontown,,ACTIVO,WEB
8792,Katherine,,CE,574643226.0,1987-10-05,2023-02-01,PREMIUM,823.0,Joshuafort,Pennsylvania,ACTIVO,OFICINA
8793,Alicia,Harrington,CE,734235054.0,1987-10-09,2023-05-04,ESTANDAR,,East Derek,Michigan,INACTIVO,APP
8794,Mark,Campbell,CC,966474210.0,2008-08-23,2023-06-19,ESTANDAR,719.0,Mendezmouth,North Carolina,INACTIVO,APP
8795,Sarah,Sutton,CC,312938629.0,1986-05-10,2023-01-12,ESTANDAR,722.0,East Josephport,Tennessee,ACTIVO,OFICINA
8796,Jeffrey,West,CE,446259244.0,2006-10-26,2023-06-17,,401.0,Andrewsville,Rhode Island,ACTIVO,APP
8797,Julie,,CE,460114603.0,2013-06-02,2023-12-09,BASICO,584.0,South Laurieburgh,Florida,INACTIVO,WEB
8798,,Shelton,CC,199171410.0,2006-01-23,2023-03-19,ELITE,734.0,Ericville,Montana,INACTIVO,WEB
8799,Allison,Salazar,CC,516813820.0,2014-09-04,2023-02-03,PREMIUM,656.0,Rodrigueztown,New Jersey,INACTIVO,
8800,Gregory,Shaw,CE,455077777.0,1985-02-12,2023-07-28,ELITE,718.0,Davidstad,Alabama,ACTIVO,WEB
8801,John,Charles,CE,826170231.0,2005-04-18,2023-11-22,ESTANDAR,659.0,Rachelburgh,Texas,INACTIVO,APP
8802,Stephanie,Campbell,CE,449681728.0,2015-12-26,2023-01-08,PREMIUM,772.0,Port Vanessamouth,Nebraska,ACTIVO,APP
8803,Ann,Monroe,,172676632.0,1999-04-06,2023-08-13,BASICO,661.0,East Dillon,Idaho,ACTIVO,
8804,Richard,David,CE,205537306.0,1970-09-04,2023-08-15,ESTANDAR,792.0,Rachelberg,West Virginia,ACTIVO,WEB
8805,Meredith,Murray,CC,593737350.0,2000-02-22,2023-06-24,BASICO,551.0,East Jennifershire,Oregon,INACTIVO,OFICINA
8806,Sara,,CE,297992875.0,1975-12-12,2023-03-22,ELITE,637.0,Ryanmouth,Vermont,ACTIVO,WEB
8807,Kristen,Johnston,CC,201833321.0,2001-07-20,2023-10-09,BASICO,590.0,Port Julie,West Virginia,INACTIVO,WEB
8808,Ethan,Miller,CC,125925598.0,2012-07-07,2023-02-26,PREMIUM,688.0,East Lisashire,Kentucky,ACTIVO,OFICINA
8809,Michael,Cox,CC,471130474.0,2011-10-29,2023-05-15,ESTANDAR,,New Leonard,Iowa,INACTIVO,WEB
8810,Jessica,Kelly,CE,392810275.0,1990-06-02,2023-08-26,BASICO,627.0,Lake Kristenberg,North Dakota,INACTIVO,APP
8811,,Juarez,CC,171740677.0,,2023-08-05,ELITE,579.0,Joanfort,North Dakota,ACTIVO,WEB
8812,Michelle,Hogan,,142659736.0,1979-02-17,2023-08-15,PREMIUM,603.0,Davisshire,Maine,ACTIVO,APP
8813,Mark,Johnson,CC,657324552.0,2005-10-31,2023-01-26,ESTANDAR,648.0,Port Sherrymouth,North Dakota,ACTIVO,APP
8814,Emily,Garcia,,787513043.0,1972-08-02,2023-07-06,ELITE,447.0,Murraystad,New Jersey,INACTIVO,WEB
8815,Ashley,Day,CE,100263369.0,1984-09-05,2023-04-28,ESTANDAR,419.0,West Randy,Pennsylvania,INACTIVO,OFICINA
8816,Maria,Alvarado,CE,260313252.0,2010-01-29,2023-07-16,BASICO,655.0,South Patriciafort,Mississippi,INACTIVO,WEB
